variable_name,variable_label,measure,original_type,value_labels_json,missing_ranges_json,missing_user_values_json
q9_cses_7,Left/right Greens,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Left 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Right 10""}",[],[]
q10_cses_1,Redistribution: Conservatives,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Government should make much greater efforts to make people's income more equal 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Government should be much less concerned about how equal people's incomes are 10""}",[],[]
q10_cses_2,Redistribution: Labour,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Government should make much greater efforts to make people's income more equal 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Government should be much less concerned about how equal people's incomes are 10""}",[],[]
q10_cses_3,Redistribution: Liberal Democrats,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Government should make much greater efforts to make people's income more equal 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Government should be much less concerned about how equal people's incomes are 10""}",[],[]
q10_cses_4,Redistribution: UKIP,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Government should make much greater efforts to make people's income more equal 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Government should be much less concerned about how equal people's incomes are 10""}",[],[]
q10_cses_5,Redistribution: Green,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Government should make much greater efforts to make people's income more equal 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Government should be much less concerned about how equal people's incomes are 10""}",[],[]
q10_cses_6,Redistribution: SNP,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Government should make much greater efforts to make people's income more equal 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Government should be much less concerned about how equal people's incomes are 10""}",[],[]
q10_cses_7,Redistribution: Plaid Cymru,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Government should make much greater efforts to make people's income more equal 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Government should be much less concerned about how equal people's incomes are 10""}",[],[]
q11_cses_1,Like/dislike: Conservatives,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Strongly dislike 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Strongly like 10""}",[],[]
q11_cses_2,Like/dislike: Labour,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Strongly dislike 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Strongly like 10""}",[],[]
q11_cses_3,Like/dislike: Liberal Democrats,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Strongly dislike 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Strongly like 10""}",[],[]
q11_cses_4,Like/dislike: UKIP,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Strongly dislike 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Strongly like 10""}",[],[]
q11_cses_5,Like/dislike: Green,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Strongly dislike 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Strongly like 10""}",[],[]
q11_cses_6,Like/dislike: SNP,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Strongly dislike 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Strongly like 10""}",[],[]
q11_cses_7,Like/dislike: Plaid Cymru,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""0.0"": ""Strongly dislike 0"", ""1.0"": ""1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""5"", ""6.0"": ""6"", ""7.0"": ""7"", ""8.0"": ""8"", ""9.0"": ""9"", ""10.0"": ""Strongly like 10""}",[],[]
q12_cses_1,Votes were counted fairly,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""1.0"": ""Strongly disagree"", ""2.0"": ""Disagree"", ""3.0"": ""Neither agree nor disagree"", ""4.0"": ""Agree"", ""5.0"": ""Strongly agree""}",[],[]
q12_cses_2,Journalists provided fair coverage of elections,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""1.0"": ""Strongly disagree"", ""2.0"": ""Disagree"", ""3.0"": ""Neither agree nor disagree"", ""4.0"": ""Agree"", ""5.0"": ""Strongly agree""}",[],[]
q12_cses_3,Election officials were fair,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""1.0"": ""Strongly disagree"", ""2.0"": ""Disagree"", ""3.0"": ""Neither agree nor disagree"", ""4.0"": ""Agree"", ""5.0"": ""Strongly agree""}",[],[]
q12_cses_4,Rich people buy elections,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""1.0"": ""Strongly disagree"", ""2.0"": ""Disagree"", ""3.0"": ""Neither agree nor disagree"", ""4.0"": ""Agree"", ""5.0"": ""Strongly agree""}",[],[]
q12_cses_5,Voters were offered a genuine choice at the ballo box,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don't know"", ""1.0"": ""Strongly disagree"", ""2.0"": ""Disagree"", ""3.0"": ""Neither agree nor disagree"", ""4.0"": ""Agree"", ""5.0"": ""Strongly agree""}",[],[]
q13_cses,Govt should take measures to reduce differences in income levels,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""Strongly agree"", ""2.0"": ""Somewhat agree"", ""3.0"": ""Neither agree nor disagree"", ""4.0"": ""Somewhat disagree"", ""5.0"": ""Strongly disagree""}",[],[]
q14_cses,Doesn't make a difference who is in power,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""It doesn't make any difference who is in power 1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""It makes a big difference who is in power 5""}",[],[]
q15_cses,Voting makes a difference,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""Who people vote for won't make any difference 1"", ""2.0"": ""2"", ""3.0"": ""3"", ""4.0"": ""4"", ""5.0"": ""Who people vote for can make a big difference 5""}",[],[]
q16_cses,Q16_CSES. Do you usually think of yourself as close to any particular party?,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""Yes"", ""2.0"": ""No""}",[],[]
q17_cses,Q17_CSES. Do you feel yourself a little closer to one of the political parties t,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""Yes"", ""2.0"": ""No""}",[],[]
q18_cses,Q18_CSES. Which party do you feel closest to?,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""Conservatives"", ""2.0"": ""Labour"", ""3.0"": ""Liberal Democrats"", ""4.0"": ""ukip"", ""5.0"": ""Green Party"", ""6.0"": ""snp"", ""7.0"": ""Plaid Cymru""}",[],[]
q19_cses,"Q19_CSES. Do you feel very close to this party, somewhat close, or not very clos",unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""Very close"", ""2.0"": ""Somewhat close"", ""3.0"": ""Not very close""}",[],[]
q20_cses,Q20_CSES. Which country were you born in?,unknown,F8.0,"{""-999.0"": ""Not stated"", ""1.0"": ""England"", ""2.0"": ""Scotland"", ""3.0"": ""Wales"", ""4.0"": ""Northern Ireland"", ""5.0"": ""Other""}",[],[]
q21_cses,Q21_CSES. Was either or both of your parents born outside of Britain?,unknown,F8.0,"{""-999.0"": ""Not stated"", ""-1.0"": ""Don`t know"", ""1.0"": ""Yes"", ""2.0"": ""No""}",[],[]
q22_1_cses,Q22_CSES. What language do you usually speak at home? English,unknown,F8.0,"{""0.0"": ""No"", ""1.0"": ""Yes""}",[],[]
q22_2_cses,Q22_CSES. What language do you usually speak at home? Welsh,unknown,F8.0,"{""0.0"": ""No"", ""1.0"": ""Yes""}",[],[]
q22_3_cses,Q22_CSES. What language do you usually speak at home? Other,unknown,F8.0,"{""0.0"": ""No"", ""1.0"": ""Yes""}",[],[]
q24_cses,CSES: Gender,unknown,F8.0,"{""-999.0"": ""Not stated"", ""1.0"": ""Male"", ""2.0"": ""Female""}",[],[]
q25_cses,Q25_CSES. And what was your age last birthday? Enter years YY,unknown,F8.0,"{""-999.0"": ""Not stated""}",[],[]
region,Region,nominal,A18,{},[],[]
recontact,2015 recontact sample,unknown,F8.0,"{""1.0"": ""Yes"", ""2.0"": ""No""}",[],[]
agency,Agency,unknown,F8.0,"{""1.0"": ""GfK"", ""2.0"": ""Kantar"", ""3.0"": ""Natcen""}",[],[]
Constit_Name,Parliamentary Constituency Name,nominal,A10,{},[],[]
Constit_Code,ONS Parliamentary Constituency identifier,nominal,A9,{},[],[]
pano,Press Association Constituency ID,unknown,F12.0,{},[],[]
Interview_Date,Date of interview,nominal,A10,{},[],[]
total_num_dwel,Total number of dwellings,nominal,A1,{},[],[]
total_num_hous,Total number of households,nominal,A1,{},[],[]
num_elig_people,Number of eligible people,nominal,A1,{},[],[]
nr_calls_1st,Number of calls - 1st issue,unknown,F8.0,{},[],[]
reissue,Is it a reissue,unknown,F8.0,"{""0.0"": ""no"", ""1.0"": ""yes""}",[],[]
nr_calls_reissue,Number of calls - reissue,unknown,F8.0,{},[],[]
sel_wt_capped,Selection weight (including capping),unknown,F12.2,{},[],[]
wt_demog,Weight: VEP demographics,unknown,F10.2,{},[],[]
wt_demog_cses,Weight: VEP demographics (CSES),unknown,F10.2,{},[],[]
wt_vote,Weight: VEP Self-reported vote,unknown,F10.2,{},[],[]
wt_vote_valid,Weight: VEP Validated vote,unknown,F10.2,{},[],[]
edlevel,Education summary,unknown,F17.0,"{""0.0"": ""No qualifications"", ""1.0"": ""Below GCSE"", ""2.0"": ""GCSE"", ""3.0"": ""A-level"", ""4.0"": ""Undergraduate"", ""5.0"": ""Postgrad""}",[],[]
turnoutValidationReg,Vote validation outcome,unknown,F24.0,"{""1.0"": ""Voted"", ""2.0"": ""Not voted-registered"", ""3.0"": ""Not voted-unregistered"", ""4.0"": ""Insufficient information"", ""5.0"": ""Ineligible""}",[],[]
validatedTurnoutBinary,RECODE of turnoutValidationReg,unknown,F12.0,"{""0.0"": ""Did not vote"", ""1.0"": ""Voted""}",[],[]
ns_sec,NS-SEC occupational classification,unknown,F69.0,"{""10.0"": ""Employers in large establishments"", ""20.0"": ""Higher managerial and administrative occupations"", ""31.0"": ""Traditional employees"", ""32.0"": ""New employees"", ""33.0"": ""Traditional self-employed"", ""34.0"": ""New self-employed"", ""41.0"": ""Traditional employees"", ""42.0"": ""New employees"", ""43.0"": ""Traditional self-employed"", ""44.0"": ""New self-employed"", ""50.0"": ""Lower managerial and administrative occupations"", ""60.0"": ""Higher supervisory occupations"", ""71.0"": ""Intermediate clerical and administrative occupations"", ""72.0"": ""Intermediate sales and service occupations"", ""73.0"": ""Intermediate technical and auxiliary occupations"", ""74.0"": ""Intermediate engineering occupations"", ""80.0"": ""Employers in small organisations"", ""81.0"": ""Employers in small establishments in industry, commerce, services etc"", ""82.0"": ""Employers in small establishments in agriculture"", ""90.0"": ""Own account workers"", ""91.0"": ""Own account workers (non-professional)"", ""92.0"": ""Own account workers (agriculture)"", ""100.0"": ""Lower supervisory occupations"", ""111.0"": ""Lower technical craft occupations"", ""112.0"": ""Lower technical process operative occupations"", ""121.0"": ""Semi-routine sales occupations"", ""122.0"": ""Semi-routine service occupations"", ""123.0"": ""Semi-routine technical occupations"", ""124.0"": ""Semi-routine operative occupations"", ""125.0"": ""Semi-routine agricultural occupations"", ""126.0"": ""Semi-routine clerical occupations"", ""127.0"": ""Semi routine childcare occupations"", ""131.0"": ""Routine sales and service occupations"", ""132.0"": ""Routine production occupations"", ""133.0"": ""Routine technical occupations"", ""134.0"": ""Routine operative occupations"", ""135.0"": ""Routine agricultural occupations"", ""141.0"": ""Never worked"", ""142.0"": ""Long-term unemployed""}",[],[]
ns_sec_analytic,NS-SEC occupational classification analytic class,unknown,F56.0,"{""11.0"": ""Employers in large organisations and higher managerial"", ""12.0"": ""Higher professional occupations"", ""20.0"": ""Lower professional and managerial and higher supervisory"", ""30.0"": ""Intermediate occupations"", ""40.0"": ""Employers in small organisations and own account workers"", ""50.0"": ""Lower supervisory and technical occupations"", ""60.0"": ""Semi-routine occupations"", ""70.0"": ""Routine occupations""}",[],[]
seg,Socio-economic group,unknown,F86.0,"{""11.0"": ""Employers in industry, commerce, etc large establishments"", ""12.0"": ""Managers in central and local government, industry, commerce, etc large establishments"", ""21.0"": ""Employers in industry, commerce, etc small establishments"", ""22.0"": ""Managers in industry, commerce, etc small establishments"", ""30.0"": ""Professional workers - self-employed"", ""40.0"": ""Professional workers - employees"", ""51.0"": ""Intermediate non-manual workers - ancillary workers and artists"", ""52.0"": ""Intermediate non-manual workers - foremen and supervisors non-manual"", ""60.0"": ""Junior non-manual workers"", ""70.0"": ""Personal service workers"", ""80.0"": ""Foremen and supervisors - manual"", ""90.0"": ""Skilled manual workers"", ""100.0"": ""Semi-skilled manual workers"", ""110.0"": ""Unskilled manual workers"", ""120.0"": ""Own account workers other than professional"", ""130.0"": ""Farmers - employers and managers"", ""140.0"": ""Farmers - own account"", ""150.0"": ""Agricultural workers"", ""160.0"": ""Members of armed forces""}",[],[]
sc,Social Class based on Occupation,unknown,F36.0,"{""10.0"": ""Professional, etc occupations"", ""20.0"": ""Managerial and Technical occupations"", ""31.0"": ""Skilled occupations - Non-manual"", ""32.0"": ""Skilled occupations - manual"", ""40.0"": ""Partly skilled occupations"", ""50.0"": ""Unskilled occupations"", ""60.0"": ""Armed forces""}",[],[]
mii_coded,Most Important Issue Category,unknown,F12.0,"{""1.0"": ""health"", ""2.0"": ""education"", ""3.0"": ""election outcome"", ""4.0"": ""pol-neg"", ""5.0"": ""partisan-neg"", ""6.0"": ""societal divides"", ""7.0"": ""morals"", ""8.0"": ""nat ident, goals-loss"", ""9.0"": ""racism/discrimination"", ""10.0"": ""welfare"", ""11.0"": ""terrorism"", ""12.0"": ""immigration"", ""13.0"": ""asylum"", ""14.0"": ""crime"", ""15.0"": ""europe"", ""16.0"": ""constitutional"", ""17.0"": ""international trade"", ""18.0"": ""devolution"", ""19.0"": ""scot-ind"", ""21.0"": ""foreign affairs"", ""22.0"": ""war"", ""23.0"": ""defence"", ""24.0"": ""foreign emergency"", ""25.0"": ""domestic emergency"", ""26.0"": ""economy-general"", ""27.0"": ""economy-personal"", ""28.0"": ""unemployment"", ""29.0"": ""taxation"", ""30.0"": ""debt/deficit"", ""31.0"": ""inflation"", ""32.0"": ""living costs"", ""33.0"": ""poverty"", ""34.0"": ""austerity"", ""35.0"": ""inequality"", ""36.0"": ""housing"", ""37.0"": ""social care"", ""38.0"": ""pensions/ageing"", ""39.0"": ""transport/infrastructure"", ""40.0"": ""environment"", ""41.0"": ""pol value-auth"", ""42.0"": ""pol values-liberal"", ""43.0"": ""pol values-right"", ""44.0"": ""pol values-left"", ""45.0"": ""other"", ""46.0"": ""uncoded"", ""47.0"": ""Referendum unspecified""}",[],[]
