opposition_lead,time_to_election,parliament,opposition_won
0.1845314222442632,1288,1992-1997,Opposition won
0.184270979008386,1289,1992-1997,Opposition won
0.1840140158799398,1290,1992-1997,Opposition won
0.1837592120465191,1291,1992-1997,Opposition won
0.1831965395795881,1292,1992-1997,Opposition won
0.182896908620028,1293,1992-1997,Opposition won
0.1825914833953433,1294,1992-1997,Opposition won
0.1822802996890591,1295,1992-1997,Opposition won
0.1819634017340589,1296,1992-1997,Opposition won
0.1816407584824564,1297,1992-1997,Opposition won
0.1813121187944606,1298,1992-1997,Opposition won
0.1809767782888057,1299,1992-1997,Opposition won
0.1807273238073715,1300,1992-1997,Opposition won
0.180477635833542,1301,1992-1997,Opposition won
0.1803773744034385,1302,1992-1997,Opposition won
0.1798911690353898,1303,1992-1997,Opposition won
0.179642065374835,1304,1992-1997,Opposition won
0.179392304330374,1305,1992-1997,Opposition won
0.1791423222133372,1306,1992-1997,Opposition won
0.1788925873912134,1307,1992-1997,Opposition won
0.1786435649963317,1308,1992-1997,Opposition won
0.1783956931390534,1309,1992-1997,Opposition won
0.178472631456217,1310,1992-1997,Opposition won
0.1781497828862127,1311,1992-1997,Opposition won
0.1778234008297243,1312,1992-1997,Opposition won
0.1774948198646175,1313,1992-1997,Opposition won
0.1771658460669599,1314,1992-1997,Opposition won
0.1768388269430427,1315,1992-1997,Opposition won
0.1766150843812858,1316,1992-1997,Opposition won
0.1763951433977887,1317,1992-1997,Opposition won
0.1761800618532131,1318,1992-1997,Opposition won
0.1755811030871413,1319,1992-1997,Opposition won
0.1752746426772275,1320,1992-1997,Opposition won
0.1749778112576618,1321,1992-1997,Opposition won
0.1746925509402845,1322,1992-1997,Opposition won
0.174420238957683,1323,1992-1997,Opposition won
0.1742354637270725,1324,1992-1997,Opposition won
0.173789075171923,1325,1992-1997,Opposition won
0.1735437472008945,1326,1992-1997,Opposition won
0.1733122797027286,1327,1992-1997,Opposition won
0.1738069730777398,1328,1992-1997,Opposition won
0.1736509086795055,1329,1992-1997,Opposition won
0.1735026648149597,1330,1992-1997,Opposition won
0.1737057603624194,1331,1992-1997,Opposition won
0.1735176253663255,1332,1992-1997,Opposition won
0.1733423086941128,1333,1992-1997,Opposition won
0.1731968090081325,1334,1992-1997,Opposition won
0.1730775217932696,1335,1992-1997,Opposition won
0.1729662709547704,1336,1992-1997,Opposition won
0.1728623678375546,1337,1992-1997,Opposition won
0.1727648641186369,1338,1992-1997,Opposition won
0.1726726928088185,1339,1992-1997,Opposition won
0.172584802957446,1340,1992-1997,Opposition won
0.1725002305388261,1341,1992-1997,Opposition won
0.1724181288410294,1342,1992-1997,Opposition won
0.1723377777796971,1343,1992-1997,Opposition won
0.1722614078377122,1344,1992-1997,Opposition won
0.1721558549182364,1345,1992-1997,Opposition won
0.1720599382017696,1346,1992-1997,Opposition won
0.1719728291888405,1347,1992-1997,Opposition won
0.1718931740670063,1348,1992-1997,Opposition won
0.1718253096670444,1349,1992-1997,Opposition won
0.171566053305082,1350,1992-1997,Opposition won
0.1713520910000482,1351,1992-1997,Opposition won
0.1712956036895003,1352,1992-1997,Opposition won
0.1712483468646782,1353,1992-1997,Opposition won
0.1713459770291365,1354,1992-1997,Opposition won
0.1711491795707111,1355,1992-1997,Opposition won
0.1711103402567088,1356,1992-1997,Opposition won
0.1710752360251292,1357,1992-1997,Opposition won
0.1710433067876587,1358,1992-1997,Opposition won
0.1710136950442908,1359,1992-1997,Opposition won
0.170985417161713,1360,1992-1997,Opposition won
0.1709574840981723,1361,1992-1997,Opposition won
0.170928979712564,1362,1992-1997,Opposition won
0.1708991053722545,1363,1992-1997,Opposition won
0.170867199492662,1364,1992-1997,Opposition won
0.1709717252943604,1365,1992-1997,Opposition won
0.1711068142793805,1366,1992-1997,Opposition won
0.171070684336821,1367,1992-1997,Opposition won
0.1710399591880416,1368,1992-1997,Opposition won
0.1710145739795554,1369,1992-1997,Opposition won
0.1709943633674345,1370,1992-1997,Opposition won
0.1709790351887126,1371,1992-1997,Opposition won
0.1709681451349168,1372,1992-1997,Opposition won
0.1709610826266388,1373,1992-1997,Opposition won
0.1709570510236465,1374,1992-1997,Opposition won
0.1709550714887572,1375,1992-1997,Opposition won
0.1709540608187403,1376,1992-1997,Opposition won
0.1709529754404406,1377,1992-1997,Opposition won
0.1709327371377509,1378,1992-1997,Opposition won
0.1708930240640377,1379,1992-1997,Opposition won
0.1708519651063964,1380,1992-1997,Opposition won
0.1706671898705084,1381,1992-1997,Opposition won
0.1705522797200752,1382,1992-1997,Opposition won
0.170546490703412,1383,1992-1997,Opposition won
0.1705006376328443,1384,1992-1997,Opposition won
0.1704504373938004,1385,1992-1997,Opposition won
0.1704813636080249,1386,1992-1997,Opposition won
0.1703790172514537,1387,1992-1997,Opposition won
0.1703575999023064,1388,1992-1997,Opposition won
0.1703304355020427,1389,1992-1997,Opposition won
0.1702629219152385,1390,1992-1997,Opposition won
0.1701909938241028,1391,1992-1997,Opposition won
0.1701153816708968,1392,1992-1997,Opposition won
0.1700365596875768,1393,1992-1997,Opposition won
0.1699548294297903,1394,1992-1997,Opposition won
0.1698703761696042,1395,1992-1997,Opposition won
0.1698800470143548,1396,1992-1997,Opposition won
0.1697340436174856,1397,1992-1997,Opposition won
0.1694755847159316,1398,1992-1997,Opposition won
0.16938678953862,1399,1992-1997,Opposition won
0.1692993909803514,1400,1992-1997,Opposition won
0.1695749048084878,1401,1992-1997,Opposition won
0.1693172451260919,1402,1992-1997,Opposition won
0.1692528411392037,1403,1992-1997,Opposition won
0.1691839823824922,1404,1992-1997,Opposition won
0.1691093045616746,1405,1992-1997,Opposition won
0.1690274734869157,1406,1992-1997,Opposition won
0.1689373584372912,1407,1992-1997,Opposition won
0.1688408585685177,1408,1992-1997,Opposition won
0.1687420990160297,1409,1992-1997,Opposition won
0.1686331463472816,1410,1992-1997,Opposition won
0.1685160630105434,1411,1992-1997,Opposition won
0.1684070154371296,1412,1992-1997,Opposition won
0.1683137118708053,1413,1992-1997,Opposition won
0.1672065507902051,1414,1992-1997,Opposition won
0.167068097895817,1415,1992-1997,Opposition won
0.166927290971638,1416,1992-1997,Opposition won
0.166784547487169,1417,1992-1997,Opposition won
0.1666984376702547,1418,1992-1997,Opposition won
0.1666167427512505,1419,1992-1997,Opposition won
0.1665385116180134,1420,1992-1997,Opposition won
0.166462214639452,1421,1992-1997,Opposition won
0.166386157247857,1422,1992-1997,Opposition won
0.1663087127626595,1423,1992-1997,Opposition won
0.166373434556394,1424,1992-1997,Opposition won
0.1662617487323049,1425,1992-1997,Opposition won
0.1660600665170608,1426,1992-1997,Opposition won
0.1659176020332406,1427,1992-1997,Opposition won
0.1657781642486644,1428,1992-1997,Opposition won
0.1656432613484137,1429,1992-1997,Opposition won
0.1656022893159144,1430,1992-1997,Opposition won
0.1654817003856409,1431,1992-1997,Opposition won
0.1653693964313964,1432,1992-1997,Opposition won
0.1652796769658017,1433,1992-1997,Opposition won
0.165180856533666,1434,1992-1997,Opposition won
0.1650711747736233,1435,1992-1997,Opposition won
0.164949659182557,1436,1992-1997,Opposition won
0.1648159712262921,1437,1992-1997,Opposition won
0.1646702369128387,1438,1992-1997,Opposition won
0.1645129064859355,1439,1992-1997,Opposition won
0.1643446305698208,1440,1992-1997,Opposition won
0.1641661617546063,1441,1992-1997,Opposition won
0.1639782840452912,1442,1992-1997,Opposition won
0.1637817664510619,1443,1992-1997,Opposition won
0.1635773357806544,1444,1992-1997,Opposition won
0.1633801439325489,1445,1992-1997,Opposition won
0.1631906867444144,1446,1992-1997,Opposition won
0.1629665972862596,1447,1992-1997,Opposition won
0.1627349744132775,1448,1992-1997,Opposition won
0.1626070420054096,1449,1992-1997,Opposition won
0.1624532928501404,1450,1992-1997,Opposition won
0.1623216317299349,1451,1992-1997,Opposition won
0.162194744367046,1452,1992-1997,Opposition won
0.1620718056564984,1453,1992-1997,Opposition won
0.1619515673462913,1454,1992-1997,Opposition won
0.1617578152648286,1455,1992-1997,Opposition won
0.1613487729436748,1456,1992-1997,Opposition won
0.1610236132317548,1457,1992-1997,Opposition won
0.1607220949764359,1458,1992-1997,Opposition won
0.1603753845757592,1459,1992-1997,Opposition won
0.1602302560051272,1460,1992-1997,Opposition won
0.1600787012081336,1461,1992-1997,Opposition won
0.1599184300368055,1462,1992-1997,Opposition won
0.1597474177439988,1463,1992-1997,Opposition won
0.1592670462784096,1464,1992-1997,Opposition won
0.1592055862578651,1465,1992-1997,Opposition won
0.1589973926048238,1466,1992-1997,Opposition won
0.1587739787351962,1467,1992-1997,Opposition won
0.1584468929850625,1468,1992-1997,Opposition won
0.1580062231780182,1469,1992-1997,Opposition won
0.1575362395755958,1470,1992-1997,Opposition won
0.1574312892977278,1471,1992-1997,Opposition won
0.1571472025934235,1472,1992-1997,Opposition won
0.156621294674089,1473,1992-1997,Opposition won
0.1560679354714156,1474,1992-1997,Opposition won
0.1554909293915826,1475,1992-1997,Opposition won
0.1548951854433267,1476,1992-1997,Opposition won
0.1543812130355627,1477,1992-1997,Opposition won
0.1538866827567895,1478,1992-1997,Opposition won
0.1532392298954326,1479,1992-1997,Opposition won
0.1529639331487081,1480,1992-1997,Opposition won
0.1526037500649925,1481,1992-1997,Opposition won
0.1521970338032727,1482,1992-1997,Opposition won
0.1517777723254835,1483,1992-1997,Opposition won
0.1509093379667052,1484,1992-1997,Opposition won
0.1502847378586478,1485,1992-1997,Opposition won
0.1498323433812416,1486,1992-1997,Opposition won
0.1493713183803366,1487,1992-1997,Opposition won
0.1489037912125807,1488,1992-1997,Opposition won
0.1481521233206052,1489,1992-1997,Opposition won
0.1473935665646626,1490,1992-1997,Opposition won
0.1470066051399881,1491,1992-1997,Opposition won
0.1465527408781015,1492,1992-1997,Opposition won
0.1460455432870876,1493,1992-1997,Opposition won
0.1455349221279426,1494,1992-1997,Opposition won
0.1450220916941721,1495,1992-1997,Opposition won
0.1445082677015689,1496,1992-1997,Opposition won
0.1439945034243893,1497,1992-1997,Opposition won
0.1434814290616962,1498,1992-1997,Opposition won
0.1428432425468333,1499,1992-1997,Opposition won
0.1420950095213974,1500,1992-1997,Opposition won
0.1414562593840863,1501,1992-1997,Opposition won
0.1408648210419106,1502,1992-1997,Opposition won
0.1403579025520668,1503,1992-1997,Opposition won
0.1398538868474706,1504,1992-1997,Opposition won
0.139354577441249,1505,1992-1997,Opposition won
0.1388612078681576,1506,1992-1997,Opposition won
0.1383739257973315,1507,1992-1997,Opposition won
0.1377979634953044,1508,1992-1997,Opposition won
0.1371616045087258,1509,1992-1997,Opposition won
0.136570449878059,1510,1992-1997,Opposition won
0.1360255600214419,1511,1992-1997,Opposition won
0.1353596850994862,1512,1992-1997,Opposition won
0.1346664788935423,1513,1992-1997,Opposition won
0.1342195029293035,1514,1992-1997,Opposition won
0.1338005613952705,1515,1992-1997,Opposition won
0.1336639503998107,1516,1992-1997,Opposition won
0.1335119487652601,1517,1992-1997,Opposition won
0.1330972044699938,1518,1992-1997,Opposition won
0.1326370027915984,1519,1992-1997,Opposition won
0.1321145690537445,1520,1992-1997,Opposition won
0.1318360608000506,1521,1992-1997,Opposition won
0.1315949385482037,1522,1992-1997,Opposition won
0.131390628704729,1523,1992-1997,Opposition won
0.1309744287920805,1524,1992-1997,Opposition won
0.1306033475714461,1525,1992-1997,Opposition won
0.1302316748944959,1526,1992-1997,Opposition won
0.1301055276630034,1527,1992-1997,Opposition won
0.1300116929828914,1528,1992-1997,Opposition won
0.1312712759025892,1529,1992-1997,Opposition won
0.131122300439642,1530,1992-1997,Opposition won
0.1306728655082162,1531,1992-1997,Opposition won
0.1306855523130997,1532,1992-1997,Opposition won
0.1307347305912375,1533,1992-1997,Opposition won
0.1306243614790457,1534,1992-1997,Opposition won
0.1303286926361534,1535,1992-1997,Opposition won
0.1300324621988883,1536,1992-1997,Opposition won
0.1297373299424397,1537,1992-1997,Opposition won
0.1294453854019513,1538,1992-1997,Opposition won
0.1291590804413485,1539,1992-1997,Opposition won
0.128881041398843,1540,1992-1997,Opposition won
0.1286137034310328,1541,1992-1997,Opposition won
0.128358703844265,1542,1992-1997,Opposition won
0.1279048530319383,1543,1992-1997,Opposition won
0.127921977395569,1544,1992-1997,Opposition won
0.1283169950526784,1545,1992-1997,Opposition won
0.1281137365051278,1546,1992-1997,Opposition won
0.1279226903983546,1547,1992-1997,Opposition won
0.1280234248760617,1548,1992-1997,Opposition won
0.1284772830538773,1549,1992-1997,Opposition won
0.1290322161486137,1550,1992-1997,Opposition won
0.1296813914187063,1551,1992-1997,Opposition won
0.1304081293192438,1552,1992-1997,Opposition won
0.1313956501529354,1553,1992-1997,Opposition won
0.1311962697848723,1554,1992-1997,Opposition won
0.1311798461290828,1555,1992-1997,Opposition won
0.1311840868548525,1556,1992-1997,Opposition won
0.1312096839042292,1557,1992-1997,Opposition won
0.1312562003639523,1558,1992-1997,Opposition won
0.1313217687547256,1559,1992-1997,Opposition won
0.1318412224941765,1560,1992-1997,Opposition won
0.1324681457793891,1561,1992-1997,Opposition won
0.1325617985060039,1562,1992-1997,Opposition won
0.1326895441807341,1563,1992-1997,Opposition won
0.1328281431229624,1564,1992-1997,Opposition won
0.1334307424461486,1565,1992-1997,Opposition won
0.1344771838730254,1566,1992-1997,Opposition won
0.1354963736489243,1567,1992-1997,Opposition won
0.136128865178679,1568,1992-1997,Opposition won
0.136723301455206,1569,1992-1997,Opposition won
0.137669524671953,1570,1992-1997,Opposition won
0.1385613610875938,1571,1992-1997,Opposition won
0.1395024144774726,1572,1992-1997,Opposition won
0.1397436546057741,1573,1992-1997,Opposition won
0.1400032868651481,1574,1992-1997,Opposition won
0.1402829035846852,1575,1992-1997,Opposition won
0.1410851934253693,1576,1992-1997,Opposition won
0.1418206578110066,1577,1992-1997,Opposition won
0.1424894337297091,1578,1992-1997,Opposition won
0.1426339673570416,1579,1992-1997,Opposition won
0.1429361465693014,1580,1992-1997,Opposition won
0.1432615779047863,1581,1992-1997,Opposition won
0.1437144263854266,1582,1992-1997,Opposition won
0.1442339535934813,1583,1992-1997,Opposition won
0.1447012793971581,1584,1992-1997,Opposition won
0.1452580036120663,1585,1992-1997,Opposition won
0.14537024511364,1586,1992-1997,Opposition won
0.1457234350634256,1587,1992-1997,Opposition won
0.1460953827220983,1588,1992-1997,Opposition won
0.1464804954976423,1589,1992-1997,Opposition won
0.1468718677069839,1590,1992-1997,Opposition won
0.1472621185531772,1591,1992-1997,Opposition won
0.1476076677130838,1592,1992-1997,Opposition won
0.1478805737820155,1593,1992-1997,Opposition won
0.1481120241242235,1594,1992-1997,Opposition won
0.1483039264754532,1595,1992-1997,Opposition won
0.1488105557127282,1596,1992-1997,Opposition won
0.1484571954275817,1597,1992-1997,Opposition won
0.1487400577617306,1598,1992-1997,Opposition won
0.1490008725216184,1599,1992-1997,Opposition won
0.1493836639430961,1600,1992-1997,Opposition won
0.1496067201560791,1601,1992-1997,Opposition won
0.1496252607256022,1602,1992-1997,Opposition won
0.1496008253503443,1603,1992-1997,Opposition won
0.149761089222071,1604,1992-1997,Opposition won
0.1496460812986491,1605,1992-1997,Opposition won
0.1494829199781687,1606,1992-1997,Opposition won
0.1492716286906356,1607,1992-1997,Opposition won
0.150064656836801,1608,1992-1997,Opposition won
0.1484193124271185,1609,1992-1997,Opposition won
0.1484762943935261,1610,1992-1997,Opposition won
0.1483261612406723,1611,1992-1997,Opposition won
0.1479356411810006,1612,1992-1997,Opposition won
0.1475033692893492,1613,1992-1997,Opposition won
0.1470326924538262,1614,1992-1997,Opposition won
0.1465273101736477,1615,1992-1997,Opposition won
0.1458450071220491,1616,1992-1997,Opposition won
0.1457740867630328,1617,1992-1997,Opposition won
0.1456985933531491,1618,1992-1997,Opposition won
0.1456143454954373,1619,1992-1997,Opposition won
0.1455162886639781,1620,1992-1997,Opposition won
0.1453986459594027,1621,1992-1997,Opposition won
0.1452552412403137,1622,1992-1997,Opposition won
0.1450800583284222,1623,1992-1997,Opposition won
0.1448680936609594,1624,1992-1997,Opposition won
0.1446165360543821,1625,1992-1997,Opposition won
0.1440588241283497,1626,1992-1997,Opposition won
0.1434705223638506,1627,1992-1997,Opposition won
0.1431179784725034,1628,1992-1997,Opposition won
0.1421538804627904,1629,1992-1997,Opposition won
0.1417950792717617,1630,1992-1997,Opposition won
0.1413623091611385,1631,1992-1997,Opposition won
0.1406325377429476,1632,1992-1997,Opposition won
0.139594724400922,1633,1992-1997,Opposition won
0.1385209302620061,1634,1992-1997,Opposition won
0.137415734647999,1635,1992-1997,Opposition won
0.1362858150712009,1636,1992-1997,Opposition won
0.1351384002663528,1637,1992-1997,Opposition won
0.1342484149384148,1638,1992-1997,Opposition won
0.1336093272306825,1639,1992-1997,Opposition won
0.1329472860571131,1640,1992-1997,Opposition won
0.1322590383442278,1641,1992-1997,Opposition won
0.1315408402760543,1642,1992-1997,Opposition won
0.1307885402951684,1643,1992-1997,Opposition won
0.129997751596248,1644,1992-1997,Opposition won
0.1291641481789072,1645,1992-1997,Opposition won
0.1282839032164788,1646,1992-1997,Opposition won
0.1273542601754767,1647,1992-1997,Opposition won
0.1261602632895285,1648,1992-1997,Opposition won
0.1243294791556131,1649,1992-1997,Opposition won
0.1230873751639042,1650,1992-1997,Opposition won
0.1216394588540786,1651,1992-1997,Opposition won
0.1201881254512287,1652,1992-1997,Opposition won
0.1187372162476918,1653,1992-1997,Opposition won
0.1172910445855158,1654,1992-1997,Opposition won
0.1158534258901898,1655,1992-1997,Opposition won
0.1148319876699304,1656,1992-1997,Opposition won
0.1136088752871861,1657,1992-1997,Opposition won
0.1123376490718552,1658,1992-1997,Opposition won
0.1110174257150499,1659,1992-1997,Opposition won
0.1095344318059165,1660,1992-1997,Opposition won
0.108061265133555,1661,1992-1997,Opposition won
0.1065972315742759,1662,1992-1997,Opposition won
0.1051355420628656,1663,1992-1997,Opposition won
0.1037086802968778,1664,1992-1997,Opposition won
0.1022271268310144,1665,1992-1997,Opposition won
0.1006966506241724,1666,1992-1997,Opposition won
0.0992049023703985,1667,1992-1997,Opposition won
0.0977184164920582,1668,1992-1997,Opposition won
0.0962362013352609,1669,1992-1997,Opposition won
0.0946897016208534,1670,1992-1997,Opposition won
0.0930400356817668,1671,1992-1997,Opposition won
0.0913443576555207,1672,1992-1997,Opposition won
0.089607187101984,1673,1992-1997,Opposition won
0.0878351300078503,1674,1992-1997,Opposition won
0.0860364263159417,1675,1992-1997,Opposition won
0.0842196693057466,1676,1992-1997,Opposition won
0.0825375935067831,1677,1992-1997,Opposition won
0.0809991780808251,1678,1992-1997,Opposition won
0.079458619809962,1679,1992-1997,Opposition won
0.077669162984773,1680,1992-1997,Opposition won
0.0759728937829822,1681,1992-1997,Opposition won
0.0743911327414152,1682,1992-1997,Opposition won
0.0725589230665437,1683,1992-1997,Opposition won
0.0707319144108113,1684,1992-1997,Opposition won
0.0690452310543083,1685,1992-1997,Opposition won
0.0674796829052318,1686,1992-1997,Opposition won
0.0659910341046152,1687,1992-1997,Opposition won
0.0641714343873773,1688,1992-1997,Opposition won
0.0625797687894885,1689,1992-1997,Opposition won
0.0609810331277434,1690,1992-1997,Opposition won
0.0593813902859141,1691,1992-1997,Opposition won
0.0577864293449047,1692,1992-1997,Opposition won
0.0561167250566002,1693,1992-1997,Opposition won
0.0543466601748361,1694,1992-1997,Opposition won
0.0526815235449286,1695,1992-1997,Opposition won
0.0511220936709914,1696,1992-1997,Opposition won
0.0494386722964987,1697,1992-1997,Opposition won
0.047691676605985,1698,1992-1997,Opposition won
0.0459578010507654,1699,1992-1997,Opposition won
0.0442427696184783,1700,1992-1997,Opposition won
0.0425509928760254,1701,1992-1997,Opposition won
0.0408844192472401,1702,1992-1997,Opposition won
0.0392410754406536,1703,1992-1997,Opposition won
0.0375381454488739,1704,1992-1997,Opposition won
0.0360364260599531,1705,1992-1997,Opposition won
0.0345329809726512,1706,1992-1997,Opposition won
0.0330269671096427,1707,1992-1997,Opposition won
0.0315191300728647,1708,1992-1997,Opposition won
0.0300756829630825,1709,1992-1997,Opposition won
0.0285780365604,1710,1992-1997,Opposition won
0.0270815493771361,1711,1992-1997,Opposition won
0.0261334529101396,1712,1992-1997,Opposition won
0.0245584933909969,1713,1992-1997,Opposition won
0.022978948256335,1714,1992-1997,Opposition won
0.0213962314755724,1715,1992-1997,Opposition won
0.0198122387705796,1716,1992-1997,Opposition won
0.0182294754879764,1717,1992-1997,Opposition won
0.0166511798252932,1718,1992-1997,Opposition won
0.0150814250572909,1719,1992-1997,Opposition won
0.0135251700917766,1720,1992-1997,Opposition won
0.0119882013857945,1721,1992-1997,Opposition won
0.0104768952567875,1722,1992-1997,Opposition won
0.0089977060489162,1723,1992-1997,Opposition won
0.007556148512421,1724,1992-1997,Opposition won
0.0062859733710369,1725,1992-1997,Opposition won
0.0049301238466168,1726,1992-1997,Opposition won
0.0036178367211269,1727,1992-1997,Opposition won
0.002349740379279,1728,1992-1997,Opposition won
0.0009490078662635,1729,1992-1997,Opposition won
-0.0004594070359359,1730,1992-1997,Opposition won
-0.0018748940468634,1731,1992-1997,Opposition won
-0.0032940070278356,1732,1992-1997,Opposition won
-0.0047120180059763,1733,1992-1997,Opposition won
-0.0061239971366846,1734,1992-1997,Opposition won
-0.0075254619244014,1735,1992-1997,Opposition won
-0.0089126871292521,1736,1992-1997,Opposition won
-0.0102827842464153,1737,1992-1997,Opposition won
-0.0116336592868102,1738,1992-1997,Opposition won
-0.0129639298986222,1739,1992-1997,Opposition won
-0.0142727530154814,1740,1992-1997,Opposition won
-0.0155596869435477,1741,1992-1997,Opposition won
-0.0168245840790006,1742,1992-1997,Opposition won
-0.0180675046854679,1743,1992-1997,Opposition won
-0.0192886563564607,1744,1992-1997,Opposition won
-0.0204883610572294,1745,1992-1997,Opposition won
-0.0216669995175943,1746,1992-1997,Opposition won
-0.0228249794929569,1747,1992-1997,Opposition won
-0.0239627179867352,1748,1992-1997,Opposition won
-0.0250806291901781,1749,1992-1997,Opposition won
-0.0261791165521589,1750,1992-1997,Opposition won
-0.0272585677888425,1751,1992-1997,Opposition won
-0.0283193469326862,1752,1992-1997,Opposition won
-0.0293617787475554,1753,1992-1997,Opposition won
-0.0303861648971152,1754,1992-1997,Opposition won
-0.0313927891278077,1755,1992-1997,Opposition won
-0.0323819176045872,1756,1992-1997,Opposition won
-0.033353799519996,1757,1992-1997,Opposition won
-0.0343086678639495,1758,1992-1997,Opposition won
-0.0352467402769844,1759,1992-1997,Opposition won
-0.0361682199347798,1760,1992-1997,Opposition won
-0.037073296429566,1761,1992-1997,Opposition won
-0.0379621514511148,1762,1992-1997,Opposition won
-0.0388349733014235,1763,1992-1997,Opposition won
-0.0396919400033232,1764,1992-1997,Opposition won
-0.0405332098094907,1765,1992-1997,Opposition won
-0.0413589277730327,1766,1992-1997,Opposition won
-0.0421692274364741,1767,1992-1997,Opposition won
-0.0429642326086051,1768,1992-1997,Opposition won
-0.0437440582595518,1769,1992-1997,Opposition won
-0.0445088110120262,1770,1992-1997,Opposition won
-0.0452585895955355,1771,1992-1997,Opposition won
-0.0459934852664178,1772,1992-1997,Opposition won
-0.0467135821964443,1773,1992-1997,Opposition won
-0.0474189578326165,1774,1992-1997,Opposition won
-0.0481096832306282,1775,1992-1997,Opposition won
-0.0487858233642516,1776,1992-1997,Opposition won
-0.0494474374127675,1777,1992-1997,Opposition won
-0.0500945806293701,1778,1992-1997,Opposition won
-0.0507273091473576,1779,1992-1997,Opposition won
-0.051345671946,1780,1992-1997,Opposition won
-0.0519497008113196,1781,1992-1997,Opposition won
-0.0525394205484333,1782,1992-1997,Opposition won
-0.0531148523162537,1783,1992-1997,Opposition won
-0.053676013782226,1784,1992-1997,Opposition won
-0.0542229192673123,1785,1992-1997,Opposition won
-0.054755579882068,1786,1992-1997,Opposition won
-0.0552740036545429,1787,1992-1997,Opposition won
-0.0557781956506651,1788,1992-1997,Opposition won
-0.0562681580877159,1789,1992-1997,Opposition won
-0.0567438904414237,1790,1992-1997,Opposition won
-0.057205389547165,1791,1992-1997,Opposition won
-0.0576526484832063,1792,1992-1997,Opposition won
-0.0580856532365383,1793,1992-1997,Opposition won
-0.058504386792662,1794,1992-1997,Opposition won
-0.0589088304707166,1795,1992-1997,Opposition won
-0.0592989639884489,1796,1992-1997,Opposition won
-0.0596747655236566,1797,1992-1997,Opposition won
-0.0600362117723367,1798,1992-1997,Opposition won
-0.0603832780037955,1799,1992-1997,Opposition won
-0.0607159372340302,1800,1992-1997,Opposition won
-0.0610341577810411,1801,1992-1997,Opposition won
-0.0613379061950587,1802,1992-1997,Opposition won
-0.0616271482118122,1803,1992-1997,Opposition won
-0.0619018487888616,1804,1992-1997,Opposition won
-0.0621619721399602,1805,1992-1997,Opposition won
-0.0624074817676206,1806,1992-1997,Opposition won
-0.0626383410438961,1807,1992-1997,Opposition won
-0.0628545148197173,1808,1992-1997,Opposition won
-0.0630559676819706,1809,1992-1997,Opposition won
-0.0632426634143448,1810,1992-1997,Opposition won
-0.0634145650241595,1811,1992-1997,Opposition won
-0.0635716347678582,1812,1992-1997,Opposition won
-0.0637138328893214,1813,1992-1997,Opposition won
-0.0638411139173683,1814,1992-1997,Opposition won
-0.0639534299885751,1815,1992-1997,Opposition won
-0.0640507298921523,1816,1992-1997,Opposition won
-0.0641329615699203,1817,1992-1997,Opposition won
-0.0642000729367366,1818,1992-1997,Opposition won
-0.0642520118953898,1819,1992-1997,Opposition won
-0.064288725347169,1820,1992-1997,Opposition won
-0.0643101562481013,1821,1992-1997,Opposition won
-0.0643162467258106,1822,1992-1997,Opposition won
-0.0643069391092656,1823,1992-1997,Opposition won
-0.0642821759412312,1824,1992-1997,Opposition won
-0.0642418999902446,1825,1992-1997,Opposition won
-0.0641860542622267,1826,1992-1997,Opposition won
-0.0641145820117665,1827,1992-1997,Opposition won
-0.0640274267531617,1828,1992-1997,Opposition won
-0.0639245334613753,1829,1992-1997,Opposition won
-0.0638058521722485,1830,1992-1997,Opposition won
-0.0636713344541802,1831,1992-1997,Opposition won
-0.0635209322287652,1832,1992-1997,Opposition won
-0.0633545990990704,1833,1992-1997,Opposition won
-0.0631722943752525,1834,1992-1997,Opposition won
-0.062973979199904,1835,1992-1997,Opposition won
-0.0627596152372448,1836,1992-1997,Opposition won
-0.0625291646715599,1837,1992-1997,Opposition won
-0.062282590205575,1838,1992-1997,Opposition won
-0.0620198550587189,1839,1992-1997,Opposition won
-0.0617409229653014,1840,1992-1997,Opposition won
-0.0614457581726011,1841,1992-1997,Opposition won
-0.0611343254388275,1842,1992-1997,Opposition won
-0.0608065887792954,1843,1992-1997,Opposition won
-0.0604625075993558,1844,1992-1997,Opposition won
-0.0601020402577229,1845,1992-1997,Opposition won
-0.0597251452934741,1846,1992-1997,Opposition won
-0.0593317814288265,1847,1992-1997,Opposition won
-0.1270937066125395,1,1997-2001,Opposition lost
-0.129207015703814,2,1997-2001,Opposition lost
-0.1312898777513235,3,1997-2001,Opposition lost
-0.1333422778297947,4,1997-2001,Opposition lost
-0.1353642941328645,5,1997-2001,Opposition lost
-0.1373560265723064,6,1997-2001,Opposition lost
-0.139317583528853,7,1997-2001,Opposition lost
-0.1412490996388342,8,1997-2001,Opposition lost
-0.1431506700635944,9,1997-2001,Opposition lost
-0.1450223777415613,10,1997-2001,Opposition lost
-0.1468642748697863,11,1997-2001,Opposition lost
-0.1486763883854762,12,1997-2001,Opposition lost
-0.1504587432014415,13,1997-2001,Opposition lost
-0.1522113812697169,14,1997-2001,Opposition lost
-0.1539343402904777,15,1997-2001,Opposition lost
-0.1556276267587964,16,1997-2001,Opposition lost
-0.1572912319640207,17,1997-2001,Opposition lost
-0.1589251292592055,18,1997-2001,Opposition lost
-0.1605292772392598,19,1997-2001,Opposition lost
